OTUID,Phylum,INDO12S1A,INDO12S1B,INDO12S1C,INDO12S2A,INDO12S2B,INDO12S2C,INDO13S1A,INDO13S1B,INDO13S1C
IND13500M4_0_ID115659,Unidentified,0,0,0,0,0,0,0,0,2.62E-06
IND13500M4_0_ID122635,Unidentified,0,0,0,0,0,0,0,0,2.62E-06
IND13500M4_0_ID137617,Unidentified,0,0,0,0,0,1.29E-06,0,0,1.31E-06
IND13500M4_0_ID34514,Mollusca,0,0,0,0,0,0,0,0,2.62E-06
IND13500M4_0_ID6233,Annelida,0,0,0,0,0,0,0,0,2.62E-06
IND13500M4_0_ID67750,Arthropoda,0,0,0,0,0,0,0,0,2.62E-06
IND13BSM7_0_ID253221,Unidentified,0,0,0,0,0,0,0,0,3.09E-06
IND13BSM7_0_ID277319,Unidentified,0,0,0,0,0,0,0,0,3.09E-06
IND13BSM7_0_ID286613,Unidentified,0,0,0,0,0,0,0,0,3.09E-06
IND6100M3_0_ID108361,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID108586,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID11168,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID115273,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID115789,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID16568,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID177097,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID190420,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID221693,Cnidaria,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID46132,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID67946,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID70372,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID88966,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID89462,Fungi,0,0,0,0,0,2.59E-06,0,0,0
IND6100M3_0_ID96361,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M4_0_ID156268,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M4_0_ID183710,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M4_0_ID188354,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND6100M4_0_ID212333,Unidentified,0,0,0,0,0,2.47E-06,0,0,0
IND6100M4_0_ID217313,Unidentified,0,0,0,0,0,1.29E-06,0,0,1.31E-06
IND6100M4_0_ID236975,Unidentified,0,0,0,0,0,2.95E-06,0,0,0
IND6100M4_0_ID38712,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
INDO06500M4_0_ID106845,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
INDO06500M4_0_ID32083,Mollusca,0,0,0,0,0,3.32E-06,0,0,0
ART01A100M5_0_ID100028,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
ART01A100M5_0_ID158381,Amoebozoa,0,0,0,2.99E-06,0,1.29E-06,0,0,0
ART01A100M5_0_ID176538,Ochrophyta,0,0,0,0,0,2.59E-06,0,0,0
ART01A100M5_0_ID182265,Unidentified,0,0,0,0,0,0,7.73E-07,3.43E-06,0
ART01A100M5_0_ID48894,Nematoda,4.10E-06,0,0,0,0,0,0,0,4.30E-06
ART01A500M5_0_ID21260,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
ART01B500M3_0_ID29503,Arthropoda,0,0,0,0,4.97E-06,0,7.73E-07,0,0
ART01B500M4_0_ID172767,Cnidaria,0,0,0,0,0,2.47E-06,0,0,0
ART01B500M6_0_ID183304,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
ART01BBSM3_0_ID100662,Unidentified,7.33E-07,0,0,0,0,0,5.67E-06,0,0
ART01BBSM3_0_ID167170,Unidentified,0,0,0,3.93E-06,0,0,0,3.47E-06,0
ART01BBSM3_0_ID37557,Unidentified,0,1.49E-06,0,0,0,0,0,0,4.30E-06
ART01BBSM4_0_ID45506,Unidentified,1.47E-06,0,0,0,0,0,0,0,0
ART01BBSM6_0_ID8607,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
ART02A100M5_0_ID79537,Arthropoda,0,0,3.93E-06,0,0,0,0,5.33E-06,0
ART02ABSM2_0_ID34524,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
ART02B100M5_0_ID177927,Unidentified,0,1.49E-06,0,0,0,0,1.71E-06,0,0
ART02BBSM2_0_ID39059,Annelida,0,0,3.93E-06,0,0,0,7.73E-07,0,0
ART02BBSM2_0_ID70930,Unidentified,0,0,3.17E-06,0,0,0,0,0,1.54E-06
ART02C500M5_0_ID72357,Cnidaria,0,0,0,3.93E-06,4.97E-06,0,0,0,0
BAA01A100M7_0_ID305452,Unidentified,0,0,0,2.99E-06,0,1.66E-06,0,0,0
BAA01A100M7_0_ID9974,Unidentified,0,0,0,0,4.00E-06,0,7.73E-07,0,0
BAA01ABSM2_0_ID122425,Porifera,0,0,0,0,0,0,0,3.47E-06,1.54E-06
BAA01ABSM6_0_ID259011,Unidentified,0,0,0,2.99E-06,4.00E-06,0,0,0,0
BAA01ABSM6_0_ID329997,Unidentified,0,0,0,3.93E-06,0,1.18E-06,0,0,0
BAA01B100M5_0_ID143641,Annelida,0,0,0,0,0,1.66E-06,0,0,1.31E-06
BAA01CBSM2_0_ID18742,Rhodophyta,0,0,0,0,8.00E-06,0,0,0,0
BAA02ABSM5_0_ID212244,Cnidaria,0,4.30E-06,0,0,0,1.18E-06,0,0,0
BAA02B500M5_0_ID304093,Arthropoda,0,0,0,0,1.02E-05,0,0,0,0
BAA02B500M5_0_ID60204,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
BAA02BBSM6_0_ID63095,Unidentified,7.33E-07,1.49E-06,0,0,0,0,0,0,0
BAA02BMSM5_0_ID60613,Unidentified,0,0,0,0,0,1.29E-06,0,0,1.31E-06
BAA02BMSM5_0_ID98770,Unidentified,0,8.63E-06,0,0,0,0,0,0,0
BAA02C100M5_0_ID48917,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
BAO01B100M3_0_ID89063,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
BAO01B100M3_0_ID99010,Unidentified,0,0,0,0,0,0,1.55E-06,0,0
BAO01BBSM6_0_ID213599,Unidentified,1.47E-06,0,0,0,0,0,0,0,0
BAO01C100M5_0_ID257601,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
BAO01C100M5_0_ID353228,Unidentified,0,4.30E-06,0,0,4.00E-06,0,0,0,0
BAO01C500M5_0_ID172452,Unidentified,0,0,0,0,0,0,7.73E-07,3.43E-06,0
BAO02ABSM2_0_ID127650,Echinodermata,0,0,0,0,0,0,1.13E-05,0,0
BAO02B100M5_0_ID163964,Rotifera,0,0,0,0,4.00E-06,1.29E-06,0,0,0
BAO02BBSM2_0_ID56959,Unidentified,0,1.49E-06,0,0,0,1.29E-06,0,0,0
BAO02CBSM6_0_ID340363,Bigyra,0,0,3.93E-06,0,0,0,7.73E-07,0,0
CE02100M2_0_ID10236,Unidentified,4.10E-06,0,0,0,0,0,7.73E-07,0,0
CE02100M2_0_ID115094,Unidentified,8.17E-06,0,0,0,0,0,0,0,0
CE02100M2_0_ID123238,Unidentified,4.10E-06,1.49E-06,0,0,0,0,0,0,0
CE02100M2_0_ID126923,Unidentified,8.17E-06,0,0,0,0,0,0,0,0
CE02100M2_0_ID138410,Unidentified,4.10E-06,0,0,0,0,0,7.73E-07,0,0
CE02100M2_0_ID169246,Annelida,4.10E-06,0,0,0,0,0,0,0,1.31E-06
CE02100M2_0_ID194042,Unidentified,4.10E-06,0,0,0,4.00E-06,0,0,0,0
CE02100M2_0_ID2159,Unidentified,4.10E-06,0,0,0,4.00E-06,0,0,0,0
CE02100M2_0_ID23993,Unidentified,4.10E-06,1.49E-06,0,0,0,0,0,0,0
CE02100M2_0_ID26305,Unidentified,4.10E-06,0,0,2.99E-06,0,0,0,0,0
CE02100M2_0_ID39521,Unidentified,4.10E-06,0,0,0,0,1.29E-06,0,0,0
CE02100M2_0_ID55600,Unidentified,4.10E-06,0,0,0,0,0,7.73E-07,0,0
CE02100M2_0_ID7675,Arthropoda,4.10E-06,0,0,0,0,0,0,0,1.31E-06
CE02100M2_0_ID95325,Unidentified,4.10E-06,4.30E-06,0,0,0,0,0,0,0
CE02500M1_0_ID127426,Unidentified,6.80E-06,0,0,0,0,0,0,0,0
CE02500M1_0_ID13122,Cnidaria,1.21E-05,0,0,0,0,0,0,0,0
CE02500M1_0_ID23689,Arthropoda,6.07E-06,0,0,0,0,1.66E-06,0,0,0
CE02500M1_0_ID45618,Bryozoa,6.07E-06,0,0,3.93E-06,0,0,0,0,0
CE02500M1_0_ID50257,Arthropoda,1.21E-05,0,0,0,0,0,0,0,0
CE02500M1_0_ID59299,Arthropoda,6.07E-06,1.49E-06,0,0,0,0,0,0,0
CE02BSM1_0_ID146886,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM1_0_ID17556,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM1_0_ID21590,Unidentified,7.33E-07,0,0,0,0,0,0,3.47E-06,0
CE02BSM1_0_ID47756,Unidentified,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM1_0_ID66638,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM1_0_ID76997,Unidentified,7.33E-07,4.30E-06,0,0,0,0,0,0,0
CE02BSM1_0_ID95090,Porifera,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID100998,Unidentified,7.33E-07,0,0,0,0,1.18E-06,0,0,0
CE02BSM3_0_ID11797,Porifera,7.33E-07,0,0,0,0,1.18E-06,0,0,0
CE02BSM3_0_ID135930,Unidentified,7.33E-07,0,0,0,4.97E-06,0,0,0,0
CE02BSM3_0_ID154743,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID156358,Unidentified,7.33E-07,0,0,0,0,0,1.71E-06,0,0
CE02BSM3_0_ID166051,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID183609,Bryozoa,7.33E-07,0,0,0,0,1.18E-06,0,0,0
CE02BSM3_0_ID221748,Porifera,7.33E-07,0,0,3.93E-06,0,0,0,0,0
CE02BSM3_0_ID36922,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID45738,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID48624,Arthropoda,7.33E-07,0,0,0,0,0,0,0,1.54E-06
CE02BSM3_0_ID51908,Cnidaria,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID77559,Unidentified,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM3_0_ID82435,Bryozoa,7.33E-07,0,0,0,0,0,0,0,1.31E-06
CE02BSM3_0_ID93889,Unidentified,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM4_0_ID107167,Unidentified,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM4_0_ID124950,Unidentified,7.33E-07,0,0,0,0,1.18E-06,0,0,0
CE02BSM4_0_ID135517,Porifera,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM4_0_ID143248,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM4_0_ID151622,Unidentified,7.33E-07,0,0,0,0,1.18E-06,0,0,0
CE02BSM4_0_ID171669,Bryozoa,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM4_0_ID172894,Bryozoa,7.33E-07,0,0,0,0,0,5.67E-06,0,0
CE02BSM4_0_ID216261,Unidentified,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM4_0_ID599,Rhodophyta,7.33E-07,0,0,0,0,0,7.73E-07,0,0
CE02BSM6_0_ID106743,Unidentified,7.33E-07,0,0,0,0,1.18E-06,0,0,0
CE02BSM6_0_ID108594,Porifera,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM6_0_ID116069,Unidentified,7.33E-07,0,0,0,0,1.29E-06,0,0,0
CE02BSM6_0_ID186429,Unidentified,7.33E-07,0,0,0,0,0,5.67E-06,0,0
CE02BSM6_0_ID214516,Unidentified,7.33E-07,0,0,0,0,1.18E-06,0,0,0
CE02BSM6_0_ID224896,Porifera,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM6_0_ID284085,Bryozoa,7.33E-07,0,0,0,0,1.18E-06,0,0,0
CE02BSM6_0_ID334359,Unidentified,1.47E-06,0,0,0,0,0,0,0,0
CE02BSM6_0_ID355695,Chordata,7.33E-07,0,0,3.93E-06,0,0,0,0,0
CE02BSM6_0_ID4099,Unidentified,7.33E-07,0,0,0,0,0,0,0,1.31E-06
CE02BSM6_0_ID447561,Bryozoa,7.33E-07,0,3.17E-06,0,0,0,0,0,0
CE02BSM6_0_ID88517,Unidentified,7.33E-07,0,0,0,0,0,0,3.47E-06,0
CE03100M1_0_ID18261,Unidentified,0,1.49E-06,0,0,4.97E-06,0,0,0,0
CE03100M1_0_ID27054,Unidentified,0,1.49E-06,0,0,0,0,1.71E-06,0,0
CE03100M1_0_ID42335,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID102460,Unidentified,0,1.49E-06,0,0,0,0,1.71E-06,0,0
CE03100M3_0_ID105749,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID111852,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID168467,Unidentified,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03100M3_0_ID171280,Unidentified,0,1.49E-06,0,0,0,1.18E-06,0,0,0
CE03100M3_0_ID172229,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID180915,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID212766,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID215095,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID217082,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID3965,Unidentified,0,1.49E-06,0,0,0,0,0,0,1.31E-06
CE03100M3_0_ID4903,Unidentified,0,1.49E-06,0,0,0,0,0,3.43E-06,0
CE03100M3_0_ID53387,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M3_0_ID56224,Unidentified,0,1.49E-06,0,0,0,1.18E-06,0,0,0
CE03100M3_0_ID70932,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M4_0_ID12032,Unidentified,0,1.49E-06,0,0,0,0,7.73E-07,0,0
CE03100M4_0_ID126095,Unidentified,0,1.49E-06,2.63E-06,0,0,0,0,0,0
CE03100M4_0_ID18910,Unidentified,0,1.49E-06,0,2.99E-06,0,0,0,0,0
CE03100M4_0_ID198612,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M4_0_ID206026,Arthropoda,0,1.49E-06,0,0,5.10E-06,0,0,0,0
CE03100M4_0_ID234936,Unidentified,0,1.49E-06,0,0,0,0,1.71E-06,0,0
CE03100M4_0_ID248086,Cnidaria,0,1.49E-06,0,0,0,1.29E-06,0,0,0
CE03100M4_0_ID39744,Unidentified,0,1.49E-06,0,0,0,1.18E-06,0,0,0
CE03100M4_0_ID72052,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M4_0_ID74404,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03100M4_0_ID94172,Unidentified,0,2.98E-06,0,0,0,0,0,0,0
CE03500M1_0_ID108994,Echinodermata,0,1.25E-05,0,0,0,0,0,0,0
CE03500M1_0_ID114874,Bryozoa,0,6.27E-06,0,0,0,1.66E-06,0,0,0
CE03500M1_0_ID143335,Arthropoda,0,1.25E-05,0,0,0,0,0,0,0
CE03500M1_0_ID18768,Chordata,0,6.27E-06,0,0,5.10E-06,0,0,0,0
CE03BSM1_0_ID110980,Unidentified,0,8.63E-06,0,0,0,0,0,0,0
CE03BSM1_0_ID125519,Unidentified,0,8.63E-06,0,0,0,0,0,0,0
CE03BSM1_0_ID164206,Unidentified,0,4.30E-06,0,0,0,0,5.67E-06,0,0
CE03BSM1_0_ID165239,Unidentified,0,8.63E-06,0,0,0,0,0,0,0
CE03BSM1_0_ID168767,Cnidaria,0,4.30E-06,0,4.57E-06,0,0,0,0,0
FFS12ABSM1_0_ID146751,Unidentified,0,0,0,7.87E-06,0,0,0,0,0
FFS34A100M2_0_ID100709,Mollusca,0,0,0,0,0,0,0,0,3.09E-06
FFS34A100M2_0_ID142257,Annelida,0,0,5.27E-06,0,0,0,0,0,0
GUA02A100M5_0_ID115335,Unidentified,0,0,0,0,0,0,0,0,5.61E-06
GUA02CBSM2_0_ID121088,Amoebozoa,0,0,0,0,0,1.29E-06,7.73E-07,0,0
GUA05ABSM7_0_ID243413,Porifera,0,0,0,0,0,0,1.71E-06,0,1.54E-06
GUA05ABSM7_0_ID300497,Porifera,0,0,0,0,0,1.18E-06,0,5.33E-06,0
HAW22ABSM6_0_ID68692,Rhodophyta,0,0,0,0,0,0,6.44E-06,0,0
HAW22ABSM6_0_ID70257,Porifera,0,0,0,0,0,0,0,3.43E-06,1.31E-06
HAW24BBSM1_0_ID26467,Unidentified,0,0,0,0,0,0,7.73E-07,3.47E-06,0
IND04100M1_0_ID102474,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID103691,Annelida,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID105183,Unidentified,0,0,0,2.99E-06,0,0,1.71E-06,0,0
IND04100M1_0_ID12795,Annelida,0,0,0,2.99E-06,4.00E-06,0,0,0,0
IND04100M1_0_ID131196,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID154154,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID159509,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID166015,Unidentified,0,0,0,2.99E-06,4.00E-06,0,0,0,0
IND04100M1_0_ID171927,Unidentified,0,0,0,2.99E-06,0,0,1.71E-06,0,0
IND04100M1_0_ID186013,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID205057,Arthropoda,0,0,0,6.93E-06,0,0,0,0,0
IND04100M1_0_ID20681,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID225118,Unidentified,0,0,0,2.99E-06,0,0,7.73E-07,0,0
IND04100M1_0_ID226300,Arthropoda,0,0,0,2.99E-06,0,0,0,0,4.30E-06
IND04100M1_0_ID26571,Unidentified,0,0,0,6.00E-06,0,0,0,0,0
IND04100M1_0_ID272568,Unidentified,0,0,3.17E-06,2.99E-06,0,0,0,0,0
IND04100M1_0_ID35891,Cnidaria,0,0,0,2.99E-06,4.97E-06,0,0,0,0
IND04BSM1_0_ID125217,Ochrophyta,0,0,0,3.93E-06,4.97E-06,0,0,0,0
IND04BSM1_0_ID148355,Unidentified,0,0,0,7.87E-06,0,0,0,0,0
IND04BSM1_0_ID37879,Cnidaria,0,0,0,7.87E-06,0,0,0,0,0
IND04BSM1_0_ID66414,Unidentified,0,0,0,3.93E-06,0,0,0,0,1.54E-06
IND05100M1_0_ID116157,Mollusca,0,0,0,0,4.00E-06,1.29E-06,0,0,0
IND05100M1_0_ID118827,Bryozoa,0,0,0,0,4.00E-06,1.18E-06,0,0,0
IND05100M1_0_ID136773,Cnidaria,0,0,0,0,8.00E-06,0,0,0,0
IND05100M1_0_ID137224,Unidentified,0,0,0,0,8.00E-06,0,0,0,0
IND05100M1_0_ID141411,Unidentified,0,0,0,0,4.00E-06,0,0,0,4.30E-06
IND05100M1_0_ID196505,Cnidaria,0,0,0,0,4.00E-06,1.18E-06,0,0,0
IND05100M1_0_ID28056,Unidentified,0,0,3.93E-06,0,4.00E-06,0,0,0,0
IND05100M1_0_ID28339,Unidentified,0,0,0,0,4.00E-06,0,0,0,1.54E-06
IND05100M1_0_ID32648,Unidentified,0,0,0,0,4.00E-06,0,0,3.43E-06,0
IND05100M1_0_ID35284,Unidentified,0,0,0,0,8.00E-06,0,0,0,0
IND05100M1_0_ID58011,Unidentified,0,0,0,0,4.00E-06,0,1.71E-06,0,0
IND05500M1_0_ID127624,Arthropoda,0,0,0,0,1.02E-05,0,0,0,0
IND05500M1_0_ID165685,Annelida,0,0,0,0,5.10E-06,0,7.73E-07,0,0
IND05500M1_0_ID33504,Unidentified,0,0,0,0,5.10E-06,1.66E-06,0,0,0
IND05BSM1_0_ID102942,Bryozoa,0,0,0,0,4.97E-06,1.18E-06,0,0,0
IND05BSM1_0_ID125050,Rhodophyta,0,0,0,0,4.97E-06,1.18E-06,0,0,0
IND05BSM1_0_ID127923,Unidentified,0,0,0,0,9.93E-06,0,0,0,0
IND05BSM1_0_ID150262,Arthropoda,0,0,3.17E-06,0,4.97E-06,0,0,0,0
IND05BSM1_0_ID20277,Unidentified,0,0,0,0,9.93E-06,0,0,0,0
IND06100M1_0_ID128756,Arthropoda,0,0,0,0,0,2.95E-06,0,0,0
IND06100M1_0_ID12984,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND06100M1_0_ID153406,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND06100M1_0_ID71637,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND06100M1_0_ID92943,Unidentified,0,0,0,0,0,1.29E-06,7.73E-07,0,0
IND06100M1_0_ID94483,Unidentified,0,0,0,0,0,2.59E-06,0,0,0
IND06500M1_0_ID30267,Porifera,0,0,0,0,0,1.66E-06,7.73E-07,0,0
IND06500M1_0_ID35462,Annelida,0,0,0,0,0,2.84E-06,0,0,0
IND06500M3_0_ID41064,Unidentified,0,0,0,0,0,2.84E-06,0,0,0
IND06500M3_0_ID46866,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
IND06500M3_0_ID60952,Ochrophyta,0,0,0,0,0,2.84E-06,0,0,0
IND06500M3_0_ID6897,Unidentified,0,0,0,0,0,3.32E-06,0,0,0
IND06500M5_0_ID105441,Annelida,0,0,0,0,0,3.32E-06,0,0,0
IND06500M5_0_ID155148,Arthropoda,0,0,0,0,0,3.32E-06,0,0,0
IND06BSM1_0_ID12797,Bryozoa,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM1_0_ID49350,Arthropoda,0,0,0,0,0,1.18E-06,7.73E-07,0,0
IND06BSM3_0_ID115777,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM3_0_ID121709,Porifera,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM3_0_ID144530,Unidentified,0,0,0,0,0,1.18E-06,0,0,4.30E-06
IND06BSM3_0_ID151107,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM3_0_ID24200,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM4_0_ID156189,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM4_0_ID25223,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND06BSM4_0_ID99443,Unidentified,0,0,0,0,0,2.36E-06,0,0,0
IND07100M1_0_ID103268,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID125670,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID138293,Unidentified,0,0,3.93E-06,0,0,0,0,3.47E-06,0
IND07100M1_0_ID173703,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07100M1_0_ID184753,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID195486,Unidentified,0,0,3.93E-06,0,0,0,0,0,4.30E-06
IND07100M1_0_ID196142,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07100M1_0_ID196234,Porifera,0,0,3.93E-06,0,0,0,0,0,1.54E-06
IND07100M1_0_ID199775,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07100M1_0_ID22861,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID3787,Unidentified,0,0,7.87E-06,0,0,0,0,0,0
IND07100M1_0_ID67387,Unidentified,0,0,3.93E-06,0,0,0,0,0,4.30E-06
IND07100M1_0_ID73373,Ochrophyta,0,0,3.93E-06,0,0,0,7.73E-07,0,0
IND07100M1_0_ID85825,Unidentified,0,0,3.93E-06,0,0,0,1.71E-06,0,0
IND07500M1_0_ID150103,Rhodophyta,0,0,2.63E-06,0,0,0,0,3.43E-06,0
IND07500M1_0_ID182420,Unidentified,0,0,2.63E-06,0,0,1.29E-06,0,0,0
IND07500M1_0_ID185694,Annelida,0,0,2.63E-06,0,0,0,7.73E-07,0,0
IND07500M1_0_ID191694,Unidentified,0,0,2.63E-06,0,0,1.29E-06,0,0,0
IND07500M1_0_ID193021,Chordata,0,0,5.27E-06,0,0,0,0,0,0
IND07500M1_0_ID214586,Unidentified,0,0,5.27E-06,0,0,0,0,0,0
IND07500M1_0_ID261919,Nematoda,0,0,2.63E-06,0,0,1.29E-06,0,0,0
IND07500M1_0_ID40722,Arthropoda,0,0,5.27E-06,0,0,0,0,0,0
IND07BSM1_0_ID138157,Unidentified,0,0,6.33E-06,0,0,0,0,0,0
IND07BSM1_0_ID157181,Rhodophyta,0,0,6.33E-06,0,0,0,0,0,0
IND07BSM1_0_ID175779,Unidentified,0,0,6.33E-06,0,0,0,0,0,0
IND07BSM1_0_ID228683,Unidentified,0,0,6.33E-06,0,0,0,0,0,0
IND07BSM1_0_ID263236,Porifera,0,0,6.33E-06,0,0,0,0,0,0
IND07BSM1_0_ID27821,Unidentified,0,0,3.17E-06,0,0,1.29E-06,0,0,0
IND07BSM1_0_ID41071,Chordata,0,0,3.17E-06,0,0,0,0,3.47E-06,0
IND07BSM1_0_ID76274,Unidentified,0,0,3.17E-06,0,0,0,0,3.47E-06,0
IND11100M1_0_ID104023,Unidentified,0,0,0,0,0,0,1.71E-06,0,4.30E-06
IND11100M1_0_ID13112,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M1_0_ID20189,Unidentified,0,0,0,0,0,1.29E-06,1.71E-06,0,0
IND11100M1_0_ID29202,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M1_0_ID32320,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M1_0_ID56321,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M1_0_ID61536,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M1_0_ID63190,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID119324,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID120213,Annelida,0,0,0,0,0,0,3.43E-06,0,0
IND11100M3_0_ID12889,Annelida,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID170192,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M3_0_ID172771,Unidentified,0,0,0,0,0,1.29E-06,1.71E-06,0,0
IND11100M3_0_ID178663,Unidentified,0,0,0,0,0,1.29E-06,1.71E-06,0,0
IND11100M3_0_ID189135,Unidentified,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID201734,Oomycota,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID260821,Unidentified,0,0,0,0,0,0,3.43E-06,0,0
IND11100M3_0_ID350363,Arthropoda,0,0,0,0,0,0,2.48E-06,0,0
IND11100M3_0_ID36356,Mollusca,0,0,0,0,0,0,2.48E-06,0,0
